organic,organic_molarity,solvent,solvent_molarity,inorganic_molarity,acid_molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,crystal_score,objective,default_features,procedure
Acetamidinium iodide,1.8475889647969448,Gamma-Butyrolactone,7.651016190361681,0.1043437861744196,6.526222247452776,0.0001989999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.8475889647969448, 7.651016190361681, 0.1043437861744196, 6.526222247452776, 0.0001989999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.8475889647969448 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.651016190361681 M
    - Inorganic molarity: 0.1043437861744196 M
    - Acid molarity: 6.526222247452776 M
    - Volume in alpha vial: 0.0001989999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,2.8959970168830376,Gamma-Butyrolactone,9.299931964898294,0.0363377235352415,0.9276558766022162,0.0001999999999999,0.0007999999999999,16.0,80.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.8959970168830376, 9.299931964898294, 0.0363377235352415, 0.9276558766022162, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 2.8959970168830376 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.299931964898294 M
    - Inorganic molarity: 0.0363377235352415 M
    - Acid molarity: 0.9276558766022162 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.2732604029391117,Gamma-Butyrolactone,8.562834554585203,0.4412437857850775,5.300890723441236,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2732604029391117, 8.562834554585203, 0.4412437857850775, 5.300890723441236, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.2732604029391117 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.562834554585203 M
    - Inorganic molarity: 0.4412437857850775 M
    - Acid molarity: 5.300890723441236 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.258092931609538,Gamma-Butyrolactone,10.818374375284485,0.7475188841535434,0.1325222680860305,0.0002,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.258092931609538, 10.818374375284485, 0.7475188841535434, 0.1325222680860305, 0.0002, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.258092931609538 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.818374375284485 M
    - Inorganic molarity: 0.7475188841535434 M
    - Acid molarity: 0.1325222680860305 M
    - Volume in alpha vial: 0.0002 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.7516885473100811,Gamma-Butyrolactone,10.514758532249123,0.8357676413105591,1.722789485118401,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7516885473100811, 10.514758532249123, 0.8357676413105591, 1.722789485118401, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.7516885473100811 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.514758532249123 M
    - Inorganic molarity: 0.8357676413105591 M
    - Acid molarity: 1.722789485118401 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.5980548406457585,Gamma-Butyrolactone,7.101051138604476,0.5087281294933835,9.674125570280252,0.0001999999999999,0.0007999999999999,16.0,80.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5980548406457585, 7.101051138604476, 0.5087281294933835, 9.674125570280252, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.5980548406457585 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.101051138604476 M
    - Inorganic molarity: 0.5087281294933835 M
    - Acid molarity: 9.674125570280252 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.5973973078281256,Gamma-Butyrolactone,8.721162328615154,0.1816886176762085,7.023680208559636,0.0001999999999999,0.0007999999999999,16.0,80.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5973973078281256, 8.721162328615154, 0.1816886176762085, 7.023680208559636, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.5973973078281256 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.721162328615154 M
    - Inorganic molarity: 0.1816886176762085 M
    - Acid molarity: 7.023680208559636 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.0207187197192091,Gamma-Butyrolactone,9.190313991298297,0.285510684919756,4.903323919183142,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0207187197192091, 9.190313991298297, 0.285510684919756, 4.903323919183142, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.0207187197192091 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.190313991298297 M
    - Inorganic molarity: 0.285510684919756 M
    - Acid molarity: 4.903323919183142 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,2.603230188570869,Gamma-Butyrolactone,9.65679074827388,0.404906062249836,0.1325222680860305,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.603230188570869, 9.65679074827388, 0.404906062249836, 0.1325222680860305, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 2.603230188570869 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.65679074827388 M
    - Inorganic molarity: 0.404906062249836 M
    - Acid molarity: 0.1325222680860305 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.7348267086096378,Gamma-Butyrolactone,8.35546988934452,0.394523855525481,4.770801651097111,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7348267086096378, 8.35546988934452, 0.394523855525481, 4.770801651097111, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.7348267086096378 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.35546988934452 M
    - Inorganic molarity: 0.394523855525481 M
    - Acid molarity: 4.770801651097111 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.2847465096433841,Gamma-Butyrolactone,8.94786179754594,0.1239666474549821,7.384325385888286,0.000201,0.0007999999999999,16.0,80.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2847465096433841, 8.94786179754594, 0.1239666474549821, 7.384325385888286, 0.000201, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.2847465096433841 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.94786179754594 M
    - Inorganic molarity: 0.1239666474549821 M
    - Acid molarity: 7.384325385888286 M
    - Volume in alpha vial: 0.000201 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.507998531334522,Gamma-Butyrolactone,9.465759003571556,0.6488879202721729,2.5179230936345864,0.0002,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.507998531334522, 9.465759003571556, 0.6488879202721729, 2.5179230936345864, 0.0002, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.507998531334522 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.465759003571556 M
    - Inorganic molarity: 0.6488879202721729 M
    - Acid molarity: 2.5179230936345864 M
    - Volume in alpha vial: 0.0002 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.5149752695084631,Gamma-Butyrolactone,5.446089751251028,0.09863096388137,14.047360417119272,0.0001999999999999,0.0007999999999999,16.0,80.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5149752695084631, 5.446089751251028, 0.09863096388137, 14.047360417119272, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.5149752695084631 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 5.446089751251028 M
    - Inorganic molarity: 0.09863096388137 M
    - Acid molarity: 14.047360417119272 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.0771473203765164,Gamma-Butyrolactone,9.255918763039338,0.0259555168108865,7.421247012817727,0.0002,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0771473203765164, 9.255918763039338, 0.0259555168108865, 7.421247012817727, 0.0002, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.0771473203765164 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.255918763039338 M
    - Inorganic molarity: 0.0259555168108865 M
    - Acid molarity: 7.421247012817727 M
    - Volume in alpha vial: 0.0002 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.6250910650857366,Gamma-Butyrolactone,7.028795129799538,0.21802634121145,10.336736910710409,0.0001999999999999,0.0007999999999999,16.0,80.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6250910650857366, 7.028795129799538, 0.21802634121145, 10.336736910710409, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.6250910650857366 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.028795129799538 M
    - Inorganic molarity: 0.21802634121145 M
    - Acid molarity: 10.336736910710409 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,2.031549787958608,Gamma-Butyrolactone,6.232857837552096,0.031146620173064,9.14403649793613,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.031549787958608, 6.232857837552096, 0.031146620173064, 9.14403649793613, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 2.031549787958608 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 6.232857837552096 M
    - Inorganic molarity: 0.031146620173064 M
    - Acid molarity: 9.14403649793613 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.465139003382876,Gamma-Butyrolactone,10.259254334442392,0.6177413000991091,1.0601781446882466,0.0001999999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.465139003382876, 10.259254334442392, 0.6177413000991091, 1.0601781446882466, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.465139003382876 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.259254334442392 M
    - Inorganic molarity: 0.6177413000991091 M
    - Acid molarity: 1.0601781446882466 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.991046411784312,Gamma-Butyrolactone,5.610264823611931,0.321848408454998,12.192048663914845,0.0001999999999999,0.0007999999999999,16.0,80.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.991046411784312, 5.610264823611931, 0.321848408454998, 12.192048663914845, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.991046411784312 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 5.610264823611931 M
    - Inorganic molarity: 0.321848408454998 M
    - Acid molarity: 12.192048663914845 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.2239945618687715,Gamma-Butyrolactone,11.25622197199198,0.0678234610133728,0.6659410456584464,0.0001989999999999,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2239945618687715, 11.25622197199198, 0.0678234610133728, 0.6659410456584464, 0.0001989999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.2239945618687715 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 11.25622197199198 M
    - Inorganic molarity: 0.0678234610133728 M
    - Acid molarity: 0.6659410456584464 M
    - Volume in alpha vial: 0.0001989999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,0.2881470922333475,Gamma-Butyrolactone,11.239849651864407,0.352995028628062,2.252878557462525,0.0001999999999999,0.0007999999999999,16.0,80.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2881470922333475, 11.239849651864407, 0.352995028628062, 2.252878557462525, 0.0001999999999999, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.2881470922333475 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 11.239849651864407 M
    - Inorganic molarity: 0.352995028628062 M
    - Acid molarity: 2.252878557462525 M
    - Volume in alpha vial: 0.0001999999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Acetamidinium iodide,1.4276725007620743,Gamma-Butyrolactone,5.896003116935688,0.0258263848864542,11.208351032151864,0.000201,0.0007999999999999,16.0,80.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4276725007620743, 5.896003116935688, 0.0258263848864542, 11.208351032151864, 0.000201, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.4276725007620743 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 5.896003116935688 M
    - Inorganic molarity: 0.0258263848864542 M
    - Acid molarity: 11.208351032151864 M
    - Volume in alpha vial: 0.000201 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Morpholinium Iodide,0.1252876949135506,Dimethylformamide,4.8544679475194,0.0998437406639586,15.966538323618176,0.000249,0.0007999999999999,16.0,80.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.1252876949135506, 4.8544679475194, 0.0998437406639586, 15.966538323618176, 0.000249, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Morpholinium Iodide
    - Molarity of organic compound: 0.1252876949135506 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 4.8544679475194 M
    - Inorganic molarity: 0.0998437406639586 M
    - Acid molarity: 15.966538323618176 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
Morpholinium Iodide,2.83605782122492,Dimethylformamide,6.57696820538907,2.2600992204841592,0.0,0.00025,0.0007999999999999,16.0,80.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.83605782122492, 6.57696820538907, 2.2600992204841592, 0.0, 0.00025, 0.0007999999999999, 57600.0, 80.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Morpholinium Iodide
    - Molarity of organic compound: 2.83605782122492 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 6.57696820538907 M
    - Inorganic molarity: 2.2600992204841592 M
    - Acid molarity: 0.0 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 80.0 °C
    "
