Reactant_1_Name,Reactant_2_Name,Ligand_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV
6-triflatequinoline,Trifluoroborate,P(tBu)3,CsF,MeCN,10.0810432302034
6-triflatequinoline,Trifluoroborate,P(Ph)3,CsF,MeCN,15.5577773911709
6-triflatequinoline,Trifluoroborate,AmPhos,CsF,MeCN,13.24785899779
6-triflatequinoline,Trifluoroborate,P(Cy)3,CsF,MeCN,10.2227443502833
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,CsF,MeCN,13.25483498922
6-triflatequinoline,Trifluoroborate,CataCXium A,CsF,MeCN,14.2723870689527
6-triflatequinoline,Trifluoroborate,SPhos,CsF,MeCN,11.9325542618328
6-triflatequinoline,Trifluoroborate,dtbpf,CsF,MeCN,13.0226210099603
6-triflatequinoline,Trifluoroborate,XPhos,CsF,MeCN,12.1894742651211
6-triflatequinoline,Trifluoroborate,dppf,CsF,MeCN,16.0311583180556
6-triflatequinoline,Trifluoroborate,Xantphos,CsF,MeCN,12.8835501799019
6-triflatequinoline,Trifluoroborate,None,K3PO4,MeCN,11.9580296434501
6-triflatequinoline,Trifluoroborate,P(tBu)3,K3PO4,MeCN,11.1180313310752
6-triflatequinoline,Trifluoroborate,P(Ph)3,K3PO4,MeCN,15.9475628558898
6-triflatequinoline,Trifluoroborate,AmPhos,K3PO4,MeCN,13.5083055354462
6-triflatequinoline,Trifluoroborate,P(Cy)3,K3PO4,MeCN,11.8936254506122
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,K3PO4,MeCN,13.5471822094147
6-triflatequinoline,Trifluoroborate,CataCXium A,K3PO4,MeCN,13.5472462282795
6-triflatequinoline,Trifluoroborate,SPhos,K3PO4,MeCN,12.0542436465268
6-triflatequinoline,Trifluoroborate,dtbpf,K3PO4,MeCN,12.4496115641737
6-triflatequinoline,Trifluoroborate,XPhos,K3PO4,MeCN,13.520555856704
6-triflatequinoline,Trifluoroborate,dppf,K3PO4,MeCN,17.6607161889171
6-triflatequinoline,Trifluoroborate,Xantphos,K3PO4,MeCN,11.1442526407221
6-triflatequinoline,Trifluoroborate,None,None,THF,24.9554862039997
6-triflatequinoline,Trifluoroborate,P(tBu)3,None,THF,14.002081864653
6-triflatequinoline,Trifluoroborate,P(Ph)3,None,THF,47.5932920393071
6-triflatequinoline,Trifluoroborate,AmPhos,None,THF,23.8625708490752
6-triflatequinoline,Trifluoroborate,P(Cy)3,None,THF,60.5647504659502
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,None,THF,20.057249801141
6-triflatequinoline,Trifluoroborate,CataCXium A,None,THF,21.2785957602165
6-triflatequinoline,Trifluoroborate,SPhos,None,THF,24.0913953193732
6-triflatequinoline,Trifluoroborate,dtbpf,None,THF,35.8471337342164
6-triflatequinoline,Trifluoroborate,XPhos,None,THF,30.498473353789
6-triflatequinoline,Trifluoroborate,dppf,None,THF,69.7771142735587
6-triflatequinoline,Trifluoroborate,Xantphos,None,THF,16.8389113586287
6-triflatequinoline,Trifluoroborate,None,NaOH,THF,19.8249609181152
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaOH,THF,21.0940130700656
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaOH,THF,70.5488204564249
6-triflatequinoline,Trifluoroborate,AmPhos,NaOH,THF,20.0578745072958
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaOH,THF,40.0135712199086
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaOH,THF,20.0322814801361
6-triflatequinoline,Trifluoroborate,CataCXium A,NaOH,THF,23.2392445652335
6-triflatequinoline,Trifluoroborate,SPhos,NaOH,THF,22.4048582422802
6-triflatequinoline,Trifluoroborate,dtbpf,NaOH,THF,32.8375782925033
6-triflatequinoline,Trifluoroborate,XPhos,NaOH,THF,30.0880746906032
6-triflatequinoline,Trifluoroborate,dppf,NaOH,THF,29.3985213892106
6-triflatequinoline,Trifluoroborate,Xantphos,NaOH,THF,17.2398359278094
6-triflatequinoline,Trifluoroborate,None,KOH,THF,19.5869310875714
6-triflatequinoline,Trifluoroborate,P(tBu)3,KOH,THF,14.4924331536993
6-triflatequinoline,Trifluoroborate,P(Ph)3,KOH,THF,71.0899548475236
6-triflatequinoline,Trifluoroborate,AmPhos,KOH,THF,12.5532536846128
6-triflatequinoline,Trifluoroborate,P(Cy)3,KOH,THF,41.5714510032228
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,KOH,THF,17.5369378517119
6-triflatequinoline,Trifluoroborate,CataCXium A,KOH,THF,17.4625403069894
6-triflatequinoline,Trifluoroborate,SPhos,KOH,THF,16.5976071121009
6-triflatequinoline,Trifluoroborate,dtbpf,KOH,THF,26.286627686377
6-triflatequinoline,Trifluoroborate,XPhos,KOH,THF,18.4099755047024
6-triflatequinoline,Trifluoroborate,dppf,KOH,THF,25.9188737218202
6-triflatequinoline,Trifluoroborate,Xantphos,KOH,THF,12.7250206566696
6-triflatequinoline,Trifluoroborate,None,LiOtBu,THF,19.5931040205759
6-triflatequinoline,Trifluoroborate,P(tBu)3,LiOtBu,THF,13.0291408114708
6-triflatequinoline,Trifluoroborate,P(Ph)3,LiOtBu,THF,60.4681785931212
6-triflatequinoline,Trifluoroborate,AmPhos,LiOtBu,THF,12.1985652582072
6-triflatequinoline,Trifluoroborate,P(Cy)3,LiOtBu,THF,23.1676351407463
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,LiOtBu,THF,14.5489435311789
6-triflatequinoline,Trifluoroborate,CataCXium A,LiOtBu,THF,13.7487702335013
6-triflatequinoline,Trifluoroborate,SPhos,LiOtBu,THF,13.9619031882978
6-triflatequinoline,Trifluoroborate,dtbpf,LiOtBu,THF,24.3631014788687
6-triflatequinoline,Trifluoroborate,XPhos,LiOtBu,THF,15.2903976384162
6-triflatequinoline,Trifluoroborate,dppf,LiOtBu,THF,16.4542626923428
6-triflatequinoline,Trifluoroborate,Xantphos,LiOtBu,THF,12.2316858036963
6-triflatequinoline,Trifluoroborate,None,NaHCO3,THF,15.2930413270299
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaHCO3,THF,16.4526753610067
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaHCO3,THF,53.5380199567919
6-triflatequinoline,Trifluoroborate,AmPhos,NaHCO3,THF,15.5892273464859
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaHCO3,THF,44.3243261268643
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaHCO3,THF,15.2149277004721
6-triflatequinoline,Trifluoroborate,CataCXium A,NaHCO3,THF,24.9612783155452
6-triflatequinoline,Trifluoroborate,SPhos,NaHCO3,THF,15.4145394024866
6-triflatequinoline,Trifluoroborate,dtbpf,NaHCO3,THF,26.7960316790787
6-triflatequinoline,Trifluoroborate,XPhos,NaHCO3,THF,19.4683756860681
6-triflatequinoline,Trifluoroborate,dppf,NaHCO3,THF,75.7031991925831
6-triflatequinoline,Trifluoroborate,Xantphos,NaHCO3,THF,13.9163598836222
6-triflatequinoline,Trifluoroborate,None,Et3N,THF,17.1021248390777
6-triflatequinoline,Trifluoroborate,P(tBu)3,Et3N,THF,15.9984558083709
6-triflatequinoline,Trifluoroborate,P(Ph)3,Et3N,THF,44.2487982595684
6-triflatequinoline,Trifluoroborate,AmPhos,Et3N,THF,19.0891241836576
6-triflatequinoline,Trifluoroborate,P(Cy)3,Et3N,THF,61.1428273344365
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,Et3N,THF,16.173364764184
6-triflatequinoline,Trifluoroborate,CataCXium A,Et3N,THF,23.7397722535834
6-triflatequinoline,Trifluoroborate,SPhos,Et3N,THF,23.2805123259458
6-triflatequinoline,Trifluoroborate,dtbpf,Et3N,THF,32.7201930900508
6-triflatequinoline,Trifluoroborate,XPhos,Et3N,THF,21.0153415777165
6-triflatequinoline,Trifluoroborate,dppf,Et3N,THF,62.8632604103496
6-triflatequinoline,Trifluoroborate,Xantphos,Et3N,THF,14.9377364206417
6-triflatequinoline,Trifluoroborate,None,CsF,THF,17.2256020366738
6-triflatequinoline,Trifluoroborate,P(tBu)3,CsF,THF,17.3863156318529
6-triflatequinoline,Trifluoroborate,P(Ph)3,CsF,THF,43.1343374789686
6-triflatequinoline,Trifluoroborate,AmPhos,CsF,THF,19.0715767020015
6-triflatequinoline,Trifluoroborate,P(Cy)3,CsF,THF,84.6404458728798
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,CsF,THF,18.3648379644691
6-triflatequinoline,Trifluoroborate,CataCXium A,CsF,THF,29.1162125068673
6-triflatequinoline,Trifluoroborate,SPhos,CsF,THF,18.2730032417943
6-triflatequinoline,Trifluoroborate,dtbpf,CsF,THF,35.7445045713785
6-triflatequinoline,Trifluoroborate,XPhos,CsF,THF,35.3915640277623
6-triflatequinoline,Trifluoroborate,dppf,CsF,THF,62.7090313204027
6-triflatequinoline,Trifluoroborate,Xantphos,CsF,THF,13.4512020553384
6-triflatequinoline,Trifluoroborate,None,K3PO4,THF,29.5560779294257
6-triflatequinoline,Trifluoroborate,P(tBu)3,K3PO4,THF,20.983005182969
6-triflatequinoline,Trifluoroborate,P(Ph)3,K3PO4,THF,42.26155119154
6-triflatequinoline,Trifluoroborate,AmPhos,K3PO4,THF,18.0599954124354
6-triflatequinoline,Trifluoroborate,P(Cy)3,K3PO4,THF,71.9583494589114
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,K3PO4,THF,16.8493832225944
6-triflatequinoline,Trifluoroborate,CataCXium A,K3PO4,THF,30.4782642931376
6-triflatequinoline,Trifluoroborate,SPhos,K3PO4,THF,24.6953946753198
6-triflatequinoline,Trifluoroborate,dtbpf,K3PO4,THF,32.0271474984895
6-triflatequinoline,Trifluoroborate,XPhos,K3PO4,THF,32.0663494954603
6-triflatequinoline,Trifluoroborate,dppf,K3PO4,THF,74.6494969270156
6-triflatequinoline,Trifluoroborate,Xantphos,K3PO4,THF,13.2711808023002
6-triflatequinoline,Trifluoroborate,None,None,DMF,16.3092805790633
6-triflatequinoline,Trifluoroborate,P(tBu)3,None,DMF,11.2857832615135
6-triflatequinoline,Trifluoroborate,P(Ph)3,None,DMF,15.1372759585714
6-triflatequinoline,Trifluoroborate,AmPhos,None,DMF,10.5338934349014
6-triflatequinoline,Trifluoroborate,P(Cy)3,None,DMF,11.9785920882898
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,None,DMF,12.0993094958254
6-triflatequinoline,Trifluoroborate,CataCXium A,None,DMF,12.0477516445614
6-triflatequinoline,Trifluoroborate,SPhos,None,DMF,12.2117178735198
6-triflatequinoline,Trifluoroborate,dtbpf,None,DMF,16.1846293097072
6-triflatequinoline,Trifluoroborate,XPhos,None,DMF,14.923585948678
6-triflatequinoline,Trifluoroborate,dppf,None,DMF,22.9104949880054
6-triflatequinoline,Trifluoroborate,Xantphos,None,DMF,19.1463589152089
6-triflatequinoline,Trifluoroborate,None,NaOH,DMF,20.6184619395423
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaOH,DMF,18.7754489678554
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaOH,DMF,19.4799693510119
6-triflatequinoline,Trifluoroborate,AmPhos,NaOH,DMF,17.7875454059063
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaOH,DMF,19.4959973250796
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaOH,DMF,17.9618083730067
6-triflatequinoline,Trifluoroborate,CataCXium A,NaOH,DMF,18.4066392595125
6-triflatequinoline,Trifluoroborate,SPhos,NaOH,DMF,17.8207228377336
6-triflatequinoline,Trifluoroborate,dtbpf,NaOH,DMF,23.7261671520116
6-triflatequinoline,Trifluoroborate,XPhos,NaOH,DMF,20.8382105453213
6-triflatequinoline,Trifluoroborate,dppf,NaOH,DMF,19.9426963541867
6-triflatequinoline,Trifluoroborate,Xantphos,NaOH,DMF,17.2618977237444
6-triflatequinoline,Trifluoroborate,None,KOH,DMF,12.1633085563089
6-triflatequinoline,Trifluoroborate,P(tBu)3,KOH,DMF,18.271032644894
6-triflatequinoline,Trifluoroborate,P(Ph)3,KOH,DMF,11.7749739436103
6-triflatequinoline,Trifluoroborate,AmPhos,KOH,DMF,11.4304569443028
6-triflatequinoline,Trifluoroborate,P(Cy)3,KOH,DMF,14.019704831261
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,KOH,DMF,11.7386465958028
6-triflatequinoline,Trifluoroborate,CataCXium A,KOH,DMF,12.1963505729516
6-triflatequinoline,Trifluoroborate,SPhos,KOH,DMF,11.9378216952845
6-triflatequinoline,Trifluoroborate,dtbpf,KOH,DMF,13.7822083654791
6-triflatequinoline,Trifluoroborate,XPhos,KOH,DMF,23.3747434067799
6-triflatequinoline,Trifluoroborate,dppf,KOH,DMF,17.004512908215
6-triflatequinoline,Trifluoroborate,Xantphos,KOH,DMF,12.8004588689694
6-triflatequinoline,Trifluoroborate,None,LiOtBu,DMF,14.718328972451
6-triflatequinoline,Trifluoroborate,P(tBu)3,LiOtBu,DMF,12.3824430602611
6-triflatequinoline,Trifluoroborate,P(Ph)3,LiOtBu,DMF,13.0977039213548
6-triflatequinoline,Trifluoroborate,AmPhos,LiOtBu,DMF,10.4858120296492
6-triflatequinoline,Trifluoroborate,P(Cy)3,LiOtBu,DMF,11.4538628867978
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,LiOtBu,DMF,11.4656459017803
6-triflatequinoline,Trifluoroborate,CataCXium A,LiOtBu,DMF,15.8833684447874
6-triflatequinoline,Trifluoroborate,SPhos,LiOtBu,DMF,11.1751592290316
6-triflatequinoline,Trifluoroborate,dtbpf,LiOtBu,DMF,25.7142604663828
6-triflatequinoline,Trifluoroborate,XPhos,LiOtBu,DMF,11.7187583850453
6-triflatequinoline,Trifluoroborate,dppf,LiOtBu,DMF,16.748110240482
6-triflatequinoline,Trifluoroborate,Xantphos,LiOtBu,DMF,12.907972317108
6-triflatequinoline,Trifluoroborate,None,NaHCO3,DMF,23.4445137241161
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaHCO3,DMF,11.7825525556778
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaHCO3,DMF,14.485147473463
6-triflatequinoline,Trifluoroborate,AmPhos,NaHCO3,DMF,11.213000690492
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaHCO3,DMF,20.7748133896845
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaHCO3,DMF,12.1980145262394
6-triflatequinoline,Trifluoroborate,CataCXium A,NaHCO3,DMF,13.0360981000497
6-triflatequinoline,Trifluoroborate,SPhos,NaHCO3,DMF,11.9010480099764
6-triflatequinoline,Trifluoroborate,dtbpf,NaHCO3,DMF,15.2347927569306
6-triflatequinoline,Trifluoroborate,XPhos,NaHCO3,DMF,14.7257636749002
6-triflatequinoline,Trifluoroborate,dppf,NaHCO3,DMF,18.0184980055971
6-triflatequinoline,Trifluoroborate,Xantphos,NaHCO3,DMF,13.2271976492137
6-triflatequinoline,Trifluoroborate,None,Et3N,DMF,32.4224859369742
6-triflatequinoline,Trifluoroborate,P(tBu)3,Et3N,DMF,28.7347562512332
6-triflatequinoline,Trifluoroborate,P(Ph)3,Et3N,DMF,31.1659507499146
6-triflatequinoline,Trifluoroborate,AmPhos,Et3N,DMF,11.4763793107893
6-triflatequinoline,Trifluoroborate,P(Cy)3,Et3N,DMF,29.5413906635846
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,Et3N,DMF,13.8816279494787
6-triflatequinoline,Trifluoroborate,CataCXium A,Et3N,DMF,30.1781587136509
6-triflatequinoline,Trifluoroborate,SPhos,Et3N,DMF,12.9303514479421
6-triflatequinoline,Trifluoroborate,dtbpf,Et3N,DMF,16.4801757358596
6-triflatequinoline,Trifluoroborate,XPhos,Et3N,DMF,16.191901262884
6-triflatequinoline,Trifluoroborate,dppf,Et3N,DMF,20.1593924060191
6-triflatequinoline,Trifluoroborate,Xantphos,Et3N,DMF,13.4218250331621
6-triflatequinoline,Trifluoroborate,None,CsF,DMF,36.9123529350052
6-triflatequinoline,Trifluoroborate,P(tBu)3,CsF,DMF,11.6677258671328
6-triflatequinoline,Trifluoroborate,P(Ph)3,CsF,DMF,32.4849579686562
6-triflatequinoline,Trifluoroborate,AmPhos,CsF,DMF,10.8816834898281
6-triflatequinoline,Trifluoroborate,P(Cy)3,CsF,DMF,13.6480559030092
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,CsF,DMF,12.8005515183376
6-triflatequinoline,Trifluoroborate,CataCXium A,CsF,DMF,14.0470015401942
6-triflatequinoline,Trifluoroborate,SPhos,CsF,DMF,12.5338684615432
6-triflatequinoline,Trifluoroborate,dtbpf,CsF,DMF,34.9179073793248
6-triflatequinoline,Trifluoroborate,XPhos,CsF,DMF,33.0919911483077
6-triflatequinoline,Trifluoroborate,dppf,CsF,DMF,17.2836310764969
6-triflatequinoline,Trifluoroborate,Xantphos,CsF,DMF,12.8587415824765
6-triflatequinoline,Trifluoroborate,None,K3PO4,DMF,12.897160865105
6-triflatequinoline,Trifluoroborate,P(tBu)3,K3PO4,DMF,11.8604916698108
6-triflatequinoline,Trifluoroborate,P(Ph)3,K3PO4,DMF,13.7023790133604
6-triflatequinoline,Trifluoroborate,AmPhos,K3PO4,DMF,11.9345969640502
6-triflatequinoline,Trifluoroborate,P(Cy)3,K3PO4,DMF,11.7905843376287
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,K3PO4,DMF,25.4135862918583
6-triflatequinoline,Trifluoroborate,CataCXium A,K3PO4,DMF,33.1402302558114
6-triflatequinoline,Trifluoroborate,SPhos,K3PO4,DMF,12.9610193720666
6-triflatequinoline,Trifluoroborate,dtbpf,K3PO4,DMF,16.4853647722647
6-triflatequinoline,Trifluoroborate,XPhos,K3PO4,DMF,35.7829273680027
6-triflatequinoline,Trifluoroborate,dppf,K3PO4,DMF,43.6600285086756
6-triflatequinoline,Trifluoroborate,Xantphos,K3PO4,DMF,13.5224115695209
6-triflatequinoline,Trifluoroborate,None,None,MeOH,19.9935756468829
6-triflatequinoline,Trifluoroborate,P(tBu)3,None,MeOH,24.5657867963505
6-triflatequinoline,Trifluoroborate,P(Ph)3,None,MeOH,48.0834590546864
6-triflatequinoline,Trifluoroborate,AmPhos,None,MeOH,54.9935857533148
6-triflatequinoline,Trifluoroborate,P(Cy)3,None,MeOH,26.0951520401067
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,None,MeOH,38.197917897583
6-triflatequinoline,Trifluoroborate,CataCXium A,None,MeOH,71.945649893486
6-triflatequinoline,Trifluoroborate,SPhos,None,MeOH,25.8923570243323
6-triflatequinoline,Trifluoroborate,dtbpf,None,MeOH,21.1556122680987
6-triflatequinoline,Trifluoroborate,XPhos,None,MeOH,27.6853289645105
6-triflatequinoline,Trifluoroborate,dppf,None,MeOH,28.3172580418119
6-triflatequinoline,Trifluoroborate,Xantphos,None,MeOH,14.6379906443844
6-triflatequinoline,Trifluoroborate,None,NaOH,MeOH,43.6932180845099
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaOH,MeOH,23.7716075711478
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaOH,MeOH,72.5634351152034
6-triflatequinoline,Trifluoroborate,AmPhos,NaOH,MeOH,39.1075542953166
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaOH,MeOH,61.5260085324535
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaOH,MeOH,35.6433689430426
6-triflatequinoline,Trifluoroborate,CataCXium A,NaOH,MeOH,35.2712045363027
6-triflatequinoline,Trifluoroborate,SPhos,NaOH,MeOH,47.0332195697094
6-triflatequinoline,Trifluoroborate,dtbpf,NaOH,MeOH,39.1730346342093
6-triflatequinoline,Trifluoroborate,XPhos,NaOH,MeOH,51.1744244009224
6-triflatequinoline,Trifluoroborate,dppf,NaOH,MeOH,60.6823342257887
6-triflatequinoline,Trifluoroborate,Xantphos,NaOH,MeOH,18.9618492130354
6-triflatequinoline,Trifluoroborate,None,KOH,MeOH,43.881411396365
6-triflatequinoline,Trifluoroborate,P(tBu)3,KOH,MeOH,20.755355279881
6-triflatequinoline,Trifluoroborate,P(Ph)3,KOH,MeOH,73.5172855597278
6-triflatequinoline,Trifluoroborate,AmPhos,KOH,MeOH,30.2209181780418
6-triflatequinoline,Trifluoroborate,P(Cy)3,KOH,MeOH,49.1491585224786
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,KOH,MeOH,37.7236457267285
6-triflatequinoline,Trifluoroborate,CataCXium A,KOH,MeOH,36.0519875321961
6-triflatequinoline,Trifluoroborate,SPhos,KOH,MeOH,45.3801296707231
6-triflatequinoline,Trifluoroborate,dtbpf,KOH,MeOH,34.6066728020279
6-triflatequinoline,Trifluoroborate,XPhos,KOH,MeOH,47.3777024240727
6-triflatequinoline,Trifluoroborate,dppf,KOH,MeOH,61.3352768812904
6-triflatequinoline,Trifluoroborate,Xantphos,KOH,MeOH,20.3384528541815
6-triflatequinoline,Trifluoroborate,None,LiOtBu,MeOH,46.0686127404338
6-triflatequinoline,Trifluoroborate,P(tBu)3,LiOtBu,MeOH,20.8482959813437
6-triflatequinoline,Trifluoroborate,P(Ph)3,LiOtBu,MeOH,74.4115583247324
6-triflatequinoline,Trifluoroborate,AmPhos,LiOtBu,MeOH,25.4927639691642
6-triflatequinoline,Trifluoroborate,P(Cy)3,LiOtBu,MeOH,47.9197337735284
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,LiOtBu,MeOH,31.7840312964973
6-triflatequinoline,Trifluoroborate,CataCXium A,LiOtBu,MeOH,29.2140612239258
6-triflatequinoline,Trifluoroborate,SPhos,LiOtBu,MeOH,50.6894771681975
6-triflatequinoline,Trifluoroborate,dtbpf,LiOtBu,MeOH,32.7250221410801
6-triflatequinoline,Trifluoroborate,XPhos,LiOtBu,MeOH,43.2173263787572
6-triflatequinoline,Trifluoroborate,dppf,LiOtBu,MeOH,59.0579431186908
6-triflatequinoline,Trifluoroborate,Xantphos,LiOtBu,MeOH,21.7453080091762
6-triflatequinoline,Trifluoroborate,None,NaHCO3,MeOH,40.2152246179884
6-triflatequinoline,Trifluoroborate,P(tBu)3,NaHCO3,MeOH,21.3223108335775
6-triflatequinoline,Trifluoroborate,P(Ph)3,NaHCO3,MeOH,83.6605274417068
6-triflatequinoline,Trifluoroborate,AmPhos,NaHCO3,MeOH,36.8170703978088
6-triflatequinoline,Trifluoroborate,P(Cy)3,NaHCO3,MeOH,63.0475459489068
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,NaHCO3,MeOH,37.0532937563623
6-triflatequinoline,Trifluoroborate,CataCXium A,NaHCO3,MeOH,40.7782361962649
6-triflatequinoline,Trifluoroborate,SPhos,NaHCO3,MeOH,53.2753387957894
6-triflatequinoline,Trifluoroborate,dtbpf,NaHCO3,MeOH,15.8552079794361
6-triflatequinoline,Trifluoroborate,XPhos,NaHCO3,MeOH,46.272784431897
6-triflatequinoline,Trifluoroborate,dppf,NaHCO3,MeOH,50.4156901344273
6-triflatequinoline,Trifluoroborate,Xantphos,NaHCO3,MeOH,21.5749993374428
6-triflatequinoline,Trifluoroborate,None,Et3N,MeOH,37.2376986279346
6-triflatequinoline,Trifluoroborate,P(tBu)3,Et3N,MeOH,18.2891137348556
6-triflatequinoline,Trifluoroborate,P(Ph)3,Et3N,MeOH,71.3114005882294
6-triflatequinoline,Trifluoroborate,AmPhos,Et3N,MeOH,31.0094996993573
6-triflatequinoline,Trifluoroborate,P(Cy)3,Et3N,MeOH,69.2606060621488
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,Et3N,MeOH,37.5888013957429
6-triflatequinoline,Trifluoroborate,CataCXium A,Et3N,MeOH,37.9102600856248
6-triflatequinoline,Trifluoroborate,SPhos,Et3N,MeOH,23.2047598342163
6-triflatequinoline,Trifluoroborate,dtbpf,Et3N,MeOH,16.2061966918441
6-triflatequinoline,Trifluoroborate,XPhos,Et3N,MeOH,30.6201453950248
6-triflatequinoline,Trifluoroborate,dppf,Et3N,MeOH,35.993234583831
6-triflatequinoline,Trifluoroborate,Xantphos,Et3N,MeOH,13.4298063760126
6-triflatequinoline,Trifluoroborate,None,CsF,MeOH,41.0665165152118
6-triflatequinoline,Trifluoroborate,P(tBu)3,CsF,MeOH,23.6486827530694
6-triflatequinoline,Trifluoroborate,P(Ph)3,CsF,MeOH,62.9490622962332
6-triflatequinoline,Trifluoroborate,AmPhos,CsF,MeOH,45.3235270032473
6-triflatequinoline,Trifluoroborate,P(Cy)3,CsF,MeOH,83.058392216765
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,CsF,MeOH,38.4242718546827
6-triflatequinoline,Trifluoroborate,CataCXium A,CsF,MeOH,43.3014167346659
6-triflatequinoline,Trifluoroborate,SPhos,CsF,MeOH,27.7926170575499
6-triflatequinoline,Trifluoroborate,dtbpf,CsF,MeOH,18.1183795623603
6-triflatequinoline,Trifluoroborate,XPhos,CsF,MeOH,48.3467942383239
6-triflatequinoline,Trifluoroborate,dppf,CsF,MeOH,37.2498339322766
6-triflatequinoline,Trifluoroborate,Xantphos,CsF,MeOH,15.0864088499012
6-triflatequinoline,Trifluoroborate,None,K3PO4,MeOH,37.728791091416
6-triflatequinoline,Trifluoroborate,P(tBu)3,K3PO4,MeOH,20.5888434810722
6-triflatequinoline,Trifluoroborate,P(Ph)3,K3PO4,MeOH,84.5362992933467
6-triflatequinoline,Trifluoroborate,AmPhos,K3PO4,MeOH,31.2803530491708
6-triflatequinoline,Trifluoroborate,P(Cy)3,K3PO4,MeOH,64.6273988097727
6-triflatequinoline,Trifluoroborate,P(o-Tol)3,K3PO4,MeOH,44.6284996158435
6-triflatequinoline,Trifluoroborate,CataCXium A,K3PO4,MeOH,31.5100055067856
6-triflatequinoline,Trifluoroborate,SPhos,K3PO4,MeOH,52.7824422076565
6-triflatequinoline,Trifluoroborate,dtbpf,K3PO4,MeOH,18.7506938512069
6-triflatequinoline,Trifluoroborate,XPhos,K3PO4,MeOH,42.6209630103521
6-triflatequinoline,Trifluoroborate,dppf,K3PO4,MeOH,66.5469013332365
6-triflatequinoline,Trifluoroborate,Xantphos,K3PO4,MeOH,18.2188665111988
6-Iodoquinoline,Trifluoroborate,None,None,MeCN,15.6881688723221
6-Iodoquinoline,Trifluoroborate,P(tBu)3,None,MeCN,14.7780268354717
6-Iodoquinoline,Trifluoroborate,P(Ph)3,None,MeCN,15.691686650067
6-Iodoquinoline,Trifluoroborate,AmPhos,None,MeCN,16.014599064044
6-Iodoquinoline,Trifluoroborate,P(Cy)3,None,MeCN,19.3499384114338
6-Iodoquinoline,Trifluoroborate,P(o-Tol)3,None,MeCN,17.3705755341663
6-Iodoquinoline,Trifluoroborate,CataCXium A,None,MeCN,15.1558847402676
6-Iodoquinoline,Trifluoroborate,SPhos,None,MeCN,14.4800539327886
6-Iodoquinoline,Trifluoroborate,dtbpf,None,MeCN,19.5034311457582
6-Iodoquinoline,Trifluoroborate,XPhos,None,MeCN,16.1165137377012
6-Iodoquinoline,Trifluoroborate,dppf,None,MeCN,18.1618975604197
6-Iodoquinoline,Trifluoroborate,Xantphos,None,MeCN,14.5720403177964
6-Iodoquinoline,Trifluoroborate,None,NaOH,MeCN,17.9320470359251
