,Name,M1,M2,M3,Support,M1_mol,M2_mol,M3_mol,Temp,Ar_flow,CH4_flow,O2_flow,CT,Performance
7191,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,7.0,2.3,0.8,0.75,1.1799970005998799
7192,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,10.5,3.4,1.1,0.5,13.156504961411247
7193,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,14.0,4.5,1.5,0.38,20.034162717219587
7194,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,7.0,2.4,0.6,0.75,1.1629672131147542
7195,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,10.5,3.6,0.9,0.5,12.540981681540629
7196,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,14.0,4.8,1.2,0.38,20.451351351351352
7197,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,7.0,2.6,0.4,0.75,0.8920205920205921
7198,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,10.5,3.9,0.6,0.5,8.603955007256893
7199,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,850,14.0,5.1,0.9,0.38,16.496647999999997
7200,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,1.5,5.7,2.8,0.75,2.0864894551845343
7201,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,2.3,8.5,4.3,0.5,2.0191486736582354
7202,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,3.0,11.3,5.7,0.38,10.060817543112625
7203,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,1.5,6.4,2.1,0.75,1.8878412213740459
7204,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,2.3,9.6,3.2,0.5,4.92207488299532
7205,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,3.0,12.8,4.3,0.38,14.465923155389323
7206,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,1.5,6.8,1.7,0.75,1.7969040874140025
7207,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,2.3,10.2,2.6,0.5,7.182222690847745
7208,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,3.0,13.6,3.4,0.38,16.928
7209,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,1.5,7.3,1.2,0.75,1.4503037383177568
7210,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,2.3,10.9,1.8,0.5,7.455365695792879
7211,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,3.0,14.6,2.4,0.38,17.224019062748212
7212,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,4.0,4.0,2.0,0.75,3.840930408472013
7213,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,6.0,6.0,3.0,0.5,10.58696038803557
7214,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,8.0,8.0,4.0,0.38,16.610802952359652
7215,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,4.0,4.5,1.5,0.75,7.736248856358648
7216,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,6.0,6.8,2.3,0.5,16.579643730352778
7217,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,8.0,9.0,3.0,0.38,19.074269005847952
7218,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,4.0,4.8,1.2,0.75,9.297346251053074
7219,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,6.0,7.2,1.8,0.5,17.361749881122208
7220,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,8.0,9.6,2.4,0.38,17.79486619333697
7221,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,4.0,5.1,0.9,0.75,8.170249158249158
7222,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,6.0,7.7,1.3,0.5,19.448853658536585
7223,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,8.0,10.3,1.7,0.38,15.641881625441696
7224,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,7.0,2.0,1.0,0.75,23.714637681159424
7225,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,10.5,3.0,1.5,0.5,10.890060453400505
7226,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,14.0,4.0,2.0,0.38,33.24024113475177
7227,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,7.0,2.3,0.8,0.75,27.880812182741114
7228,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,10.5,3.4,1.1,0.5,13.189927360774815
7229,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,14.0,4.5,1.5,0.38,23.36099378881988
7230,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,7.0,2.4,0.6,0.75,28.01850770047796
7231,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,10.5,3.6,0.9,0.5,12.656401179941003
7232,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,14.0,4.8,1.2,0.38,35.700061957868655
7233,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,7.0,2.6,0.4,0.75,19.67309523809524
7234,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,10.5,3.9,0.6,0.5,16.121287128712872
7235,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,800,14.0,5.1,0.9,0.38,26.240032733224222
7236,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,1.5,5.7,2.8,0.75,1.4477591522157995
7237,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,2.3,8.5,4.3,0.5,11.64537313432836
7238,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,3.0,11.3,5.7,0.38,12.595325185508509
7239,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,1.5,6.4,2.1,0.75,8.29884816753927
7240,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,2.3,9.6,3.2,0.5,14.467300944669367
7241,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,3.0,12.8,4.3,0.38,11.489593926553674
7242,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,1.5,6.8,1.7,0.75,10.243790012804096
7243,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,2.3,10.2,2.6,0.5,12.693764591439688
7244,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,3.0,13.6,3.4,0.38,8.229220779220778
7245,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,1.5,7.3,1.2,0.75,12.902493224932249
7246,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,2.3,10.9,1.8,0.5,11.637418604651163
7247,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,3.0,14.6,2.4,0.38,8.282945990180032
7248,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,4.0,4.0,2.0,0.75,15.042276766821837
7249,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,6.0,6.0,3.0,0.5,11.290268441236183
7250,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,8.0,8.0,4.0,0.38,10.168635724331926
7251,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,4.0,4.5,1.5,0.75,18.009325452016693
7252,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,6.0,6.8,2.3,0.5,10.153622526636225
7253,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,8.0,9.0,3.0,0.38,12.324676524953787
7254,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,4.0,4.8,1.2,0.75,17.616601752677703
7255,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,6.0,7.2,1.8,0.5,9.254750402576489
7256,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,8.0,9.6,2.4,0.38,17.316760224538896
7257,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,4.0,5.1,0.9,0.75,17.260878489326764
7258,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,6.0,7.7,1.3,0.5,5.623489932885906
7259,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,8.0,10.3,1.7,0.38,20.951848249027236
7260,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,7.0,2.0,1.0,0.75,5.780379489496274
7261,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,10.5,3.0,1.5,0.5,28.500844704353472
7262,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,14.0,4.0,2.0,0.38,23.242718446601945
7263,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,7.0,2.3,0.8,0.75,6.681832402234636
7264,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,10.5,3.4,1.1,0.5,29.364755332496863
7265,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,14.0,4.5,1.5,0.38,21.498167202572347
7266,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,7.0,2.4,0.6,0.75,5.621959140911471
7267,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,10.5,3.6,0.9,0.5,23.908064516129034
7268,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,14.0,4.8,1.2,0.38,21.53335294117647
7269,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,7.0,2.6,0.4,0.75,7.741961852861036
7270,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,10.5,3.9,0.6,0.5,13.344152542372882
7271,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,775,14.0,5.1,0.9,0.38,11.50868556701031
7272,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,1.5,5.7,2.8,0.75,12.208861037818822
7273,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,2.3,8.5,4.3,0.5,11.5688511627907
7274,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,3.0,11.3,5.7,0.38,16.19518815545959
7275,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,1.5,6.4,2.1,0.75,10.652026324904744
7276,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,2.3,9.6,3.2,0.5,5.689808510638298
7277,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,3.0,12.8,4.3,0.38,13.219288005131494
7278,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,1.5,6.8,1.7,0.75,9.761487562189055
7279,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,2.3,10.2,2.6,0.5,7.136857923497268
7280,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,3.0,13.6,3.4,0.38,11.856116035455276
7281,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,1.5,7.3,1.2,0.75,9.487209302325581
7282,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,2.3,10.9,1.8,0.5,21.820575296108288
7283,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,3.0,14.6,2.4,0.38,15.288034398034398
7284,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,4.0,4.0,2.0,0.75,5.105396500795274
7285,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,6.0,6.0,3.0,0.5,17.55046296296296
7286,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,8.0,8.0,4.0,0.38,16.175605358062853
7287,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,4.0,4.5,1.5,0.75,4.847480691430673
7288,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,6.0,6.8,2.3,0.5,18.90187981510016
7289,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,8.0,9.0,3.0,0.38,16.153419078242226
7290,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,4.0,4.8,1.2,0.75,4.045075757575757
7291,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,6.0,7.2,1.8,0.5,8.062911849710982
7292,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,8.0,9.6,2.4,0.38,16.36615969581749
7293,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,4.0,5.1,0.9,0.75,6.647727272727273
7294,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,6.0,7.7,1.3,0.5,17.835140186915883
7295,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,8.0,10.3,1.7,0.38,14.831952662721893
7296,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,7.0,2.0,1.0,0.75,20.545315568022442
7297,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,10.5,3.0,1.5,0.5,15.364731653888283
7298,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,14.0,4.0,2.0,0.38,8.124567567567569
7299,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,7.0,2.3,0.8,0.75,19.86057901085645
7300,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,10.5,3.4,1.1,0.5,15.017089783281735
7301,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,14.0,4.5,1.5,0.38,8.236252545824847
7302,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,7.0,2.4,0.6,0.75,15.410502793296088
7303,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,10.5,3.6,0.9,0.5,10.78742718446602
7304,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,14.0,4.8,1.2,0.38,8.065384615384616
7305,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,7.0,2.6,0.4,0.75,15.66040404040404
7306,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,10.5,3.9,0.6,0.5,8.043674540682417
7307,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,750,14.0,5.1,0.9,0.38,6.243537414965985
7308,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,1.5,5.7,2.8,0.75,4.277674163466812
7309,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,2.3,8.5,4.3,0.5,3.3191096774193545
7310,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,3.0,11.3,5.7,0.38,2.783790446841295
7311,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,1.5,6.4,2.1,0.75,4.851131221719457
7312,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,2.3,9.6,3.2,0.5,3.90054964539007
7313,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,3.0,12.8,4.3,0.38,2.931208642808913
7314,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,1.5,6.8,1.7,0.75,4.085223993925589
7315,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,2.3,10.2,2.6,0.5,3.3630988423864654
7316,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,3.0,13.6,3.4,0.38,2.2833672431332652
7317,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,1.5,7.3,1.2,0.75,5.03531007751938
7318,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,2.3,10.9,1.8,0.5,1.7271156661786238
7319,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,3.0,14.6,2.4,0.38,1.2625089605734767
7320,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,4.0,4.0,2.0,0.75,3.71
7321,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,6.0,6.0,3.0,0.5,2.520587792012057
7322,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,8.0,8.0,4.0,0.38,2.5177983973007168
7323,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,4.0,4.5,1.5,0.75,4.08169696969697
7324,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,6.0,6.8,2.3,0.5,2.3341154700222058
7325,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,8.0,9.0,3.0,0.38,1.5568862275449102
7326,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,4.0,4.8,1.2,0.75,3.1614135625596944
7327,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,6.0,7.2,1.8,0.5,2.4960585585585586
7328,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,8.0,9.6,2.4,0.38,1.301173708920188
7329,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,4.0,5.1,0.9,0.75,2.7195476575121167
7330,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,6.0,7.7,1.3,0.5,1.479591836734694
7331,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,8.0,10.3,1.7,0.38,1.5746749226006191
7332,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,7.0,2.0,1.0,0.75,2.716025641025641
7333,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,10.5,3.0,1.5,0.5,2.2339650145772594
7334,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,14.0,4.0,2.0,0.38,1.221328125
7335,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,7.0,2.3,0.8,0.75,2.4879310344827585
7336,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,10.5,3.4,1.1,0.5,1.8149143610013172
7337,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,14.0,4.5,1.5,0.38,1.9322509225092253
7338,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,7.0,2.4,0.6,0.75,3.6917910447761195
7339,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,10.5,3.6,0.9,0.5,1.5106132075471699
7340,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,14.0,4.8,1.2,0.38,0.7668579234972678
7341,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,7.0,2.6,0.4,0.75,3.2152884615384614
7342,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,10.5,3.9,0.6,0.5,1.875
7343,Pd-Na2WO4/SiO2,Pd,Na,W,SiO2,0.371,0.37,0.185,700,14.0,5.1,0.9,0.38,1.161015037593985
7344,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,1.5,5.7,2.8,0.75,5.2213245614035095
7345,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,2.3,8.5,4.3,0.5,7.093333333333335
7346,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,3.0,11.3,5.7,0.38,8.491422594142259
7347,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,1.5,6.4,2.1,0.75,6.071782537067545
7348,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,2.3,9.6,3.2,0.5,7.985521601685986
7349,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,3.0,12.8,4.3,0.38,8.18301243339254
7350,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,1.5,6.8,1.7,0.75,5.6274156305506216
7351,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,2.3,10.2,2.6,0.5,7.143903717826501
7352,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,3.0,13.6,3.4,0.38,8.538040877367896
7353,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,1.5,7.3,1.2,0.75,9.761601049868766
7354,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,2.3,10.9,1.8,0.5,11.73573818181818
7355,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,3.0,14.6,2.4,0.38,7.3750159744408945
7356,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,4.0,4.0,2.0,0.75,6.186994887752834
7357,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,6.0,6.0,3.0,0.5,8.104801129677574
7358,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,8.0,8.0,4.0,0.38,8.895961722488039
7359,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,4.0,4.5,1.5,0.75,7.282309278350515
7360,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,6.0,6.8,2.3,0.5,8.779939849624059
7361,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,8.0,9.0,3.0,0.38,10.72150771666007
7362,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,4.0,4.8,1.2,0.75,7.320502512562813
7363,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,6.0,7.2,1.8,0.5,8.44731182795699
7364,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,8.0,9.6,2.4,0.38,9.779842767295596
7365,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,4.0,5.1,0.9,0.75,5.198306916426513
7366,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,6.0,7.7,1.3,0.5,7.777777777777779
7367,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,8.0,10.3,1.7,0.38,6.615797468354431
7368,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,7.0,2.0,1.0,0.75,7.283914841849148
7369,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,10.5,3.0,1.5,0.5,9.150115127175368
7370,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,14.0,4.0,2.0,0.38,8.762029510022272
7371,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,7.0,2.3,0.8,0.75,7.327694029850748
7372,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,10.5,3.4,1.1,0.5,7.097901639344262
7373,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,14.0,4.5,1.5,0.38,5.2194485776805255
7374,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,7.0,2.4,0.6,0.75,6.633479342956695
7375,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,10.5,3.6,0.9,0.5,4.760504201680672
7376,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,14.0,4.8,1.2,0.38,5.288640595903165
7377,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,7.0,2.6,0.4,0.75,4.3296
7378,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,10.5,3.9,0.6,0.5,4.046468781985671
7379,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,900,14.0,5.1,0.9,0.38,5.799785407725321
7380,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,1.5,5.7,2.8,0.75,8.054753937007876
7381,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,2.3,8.5,4.3,0.5,10.191283219438118
7382,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,3.0,11.3,5.7,0.38,11.444444444444446
7383,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,1.5,6.4,2.1,0.75,9.228323563892143
7384,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,2.3,9.6,3.2,0.5,9.580886622204785
7385,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,3.0,12.8,4.3,0.38,12.384205338809037
7386,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,1.5,6.8,1.7,0.75,9.770758472296933
7387,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,2.3,10.2,2.6,0.5,11.523207547169813
7388,La-Na2WO4/SiO2,La,Na,W,SiO2,0.371,0.37,0.185,850,3.0,13.6,3.4,0.38,10.33310104529617
