custom_id,winner_idx,loser_idx,llm_choice,true_winner,llm_correct
q_009851,4337,12634,B,B,True
q_009852,7462,10791,A,A,True
q_009853,2746,12231,B,B,True
q_009855,3416,6162,B,A,False
q_009856,4077,11883,B,A,False
q_009857,1844,9106,A,A,True
q_009858,4602,5949,B,A,False
q_009859,1948,3642,A,A,True
q_009860,6725,9967,A,A,True
q_009861,9628,11379,A,A,True
q_009862,10403,10980,B,A,False
q_009863,1301,8003,B,B,True
q_009864,8412,3440,A,A,True
q_009865,4321,10007,B,B,True
q_009866,1469,3421,A,A,True
q_009868,432,6150,B,B,True
q_009869,7795,8018,B,B,True
q_009870,8209,7302,A,B,False
q_009871,1953,7570,B,A,False
q_009872,11598,9919,B,B,True
q_009873,4623,9992,A,A,True
q_009874,3299,11147,A,B,False
q_009875,7264,9204,B,B,True
q_009876,12490,10196,A,B,False
q_009877,8027,10813,A,A,True
q_009878,6702,8173,B,A,False
q_009879,2387,1076,A,A,True
q_009880,5523,5066,A,B,False
q_009881,10906,10914,A,B,False
q_009882,939,4854,B,B,True
q_009883,678,7497,A,B,False
q_009884,6869,3114,A,B,False
q_009885,7564,2832,A,B,False
q_009886,7994,4372,A,B,False
q_009887,12424,12501,A,B,False
q_009888,7569,11865,A,A,True
q_009889,6753,11940,B,B,True
q_009890,7045,5989,B,A,False
q_009891,10173,10746,B,B,True
q_009892,618,7876,B,A,False
q_009893,7563,11583,B,A,False
q_009894,4151,6023,B,A,False
q_009895,4856,9950,B,B,True
q_009897,2894,8331,A,A,True
q_009898,1760,8352,B,B,True
q_009899,2324,8782,B,B,True
q_009900,7372,3918,B,A,False
q_009901,2894,11102,B,B,True
q_009902,3615,4810,B,A,False
q_009903,9426,10503,A,B,False
q_009904,7858,10351,A,A,True
q_009905,3023,12464,A,B,False
q_009906,6463,11154,A,B,False
q_009907,12461,10778,B,B,True
q_009908,5329,7956,A,B,False
q_009909,2894,8035,A,A,True
q_009910,11921,10304,B,A,False
q_009911,1808,3007,B,B,True
q_009912,731,5495,B,B,True
q_009913,2095,10910,B,B,True
q_009914,6616,9163,B,B,True
q_009915,6019,3087,A,B,False
q_009916,1018,3557,A,A,True
q_009917,4586,9756,A,B,False
q_009918,191,8540,A,B,False
q_009919,2202,9081,B,B,True
q_009920,2833,5970,A,B,False
q_009921,2017,11632,A,A,True
q_009922,8913,9517,A,B,False
q_009923,2021,8689,A,A,True
q_009924,817,9033,B,B,True
q_009925,3968,6180,B,B,True
q_009926,5691,7254,B,A,False
q_009927,3096,11254,B,B,True
q_009928,2684,9270,A,A,True
q_009929,2994,7607,A,B,False
q_009930,1054,4355,A,A,True
q_009931,117,9316,B,B,True
q_009932,149,4647,B,B,True
q_009933,4898,4707,B,B,True
q_009934,252,8563,A,B,False
q_009935,5001,4043,A,B,False
q_009936,7382,7279,B,B,True
q_009937,395,160,A,B,False
q_009938,2351,7851,A,B,False
q_009939,7894,6834,B,B,True
q_009940,12169,7285,B,A,False
q_009941,7963,9667,B,A,False
q_009942,5306,10282,A,A,True
q_009943,900,12310,A,A,True
q_009944,2145,3499,B,A,False
q_009945,4028,11336,A,A,True
q_009946,5126,8744,B,B,True
q_009948,31,11672,A,A,True
q_009949,7398,12459,B,B,True
q_009950,5211,8160,A,B,False
q_009951,1899,5235,B,B,True
q_009952,760,12605,A,A,True
q_009953,522,5910,B,B,True
q_009954,4252,6516,B,B,True
q_009955,2646,9516,A,A,True
q_009956,677,9758,B,A,False
q_009957,11510,10316,A,A,True
q_009958,3837,8616,A,A,True
q_009959,11613,12069,B,B,True
q_009960,1361,10638,B,A,False
q_009961,11571,10482,B,B,True
q_009962,2890,9759,B,B,True
q_009963,2603,2845,B,B,True
q_009964,3077,8262,A,A,True
q_009965,1957,3948,B,B,True
q_009966,8441,10162,A,A,True
q_009967,2041,750,A,B,False
q_009968,3112,5444,A,A,True
q_009969,7395,3903,B,B,True
q_009970,2537,6847,A,A,True
q_009971,6191,4228,A,B,False
q_009972,7657,2834,B,B,True
q_009973,1389,8045,A,A,True
q_009974,7038,12558,A,A,True
q_009975,2410,5906,B,A,False
q_009976,2572,7560,B,B,True
q_009977,7208,11682,A,A,True
q_009978,3193,4688,B,B,True
q_009979,1310,9186,B,A,False
q_009980,4781,5769,A,B,False
q_009981,87,5263,B,B,True
q_009982,4353,10209,B,A,False
q_009983,4045,10863,A,A,True
q_009984,3397,8888,B,B,True
q_009985,8459,8942,A,A,True
q_009986,388,6224,B,B,True
q_009987,4515,8694,A,A,True
q_009988,8406,10182,B,B,True
q_009989,7567,3436,A,A,True
q_009990,11618,4043,B,A,False
q_009991,251,2840,A,B,False
q_009992,2284,11649,A,A,True
q_009993,2140,12017,B,B,True
q_009994,12192,10870,B,B,True
q_009995,5987,9597,B,B,True
q_009996,12665,7674,A,B,False
q_009997,2555,4487,B,A,False
q_009998,7185,6216,B,A,False
q_009999,7187,7818,A,B,False
q_010000,1140,4303,B,B,True
q_010001,7560,2772,A,B,False
q_010002,1134,6611,A,B,False
q_010003,1601,8424,A,A,True
q_010004,2160,3321,B,B,True
q_010005,2435,9744,A,A,True
q_010006,1043,8118,A,B,False
q_010007,2117,12157,A,B,False
q_010008,11926,10198,A,B,False
q_010009,558,6455,B,B,True
q_010010,8307,4684,B,B,True
q_010011,2432,5586,B,B,True
q_010012,8308,12059,A,A,True
q_010013,9835,10134,B,B,True
q_010014,8732,9555,B,B,True
q_010015,8269,5979,A,B,False
q_010016,348,10684,A,A,True
q_010017,8112,8919,B,A,False
q_010018,6195,10339,B,B,True
q_010019,5119,3780,A,A,True
q_010020,2577,4003,A,B,False
q_010021,736,2985,B,B,True
q_010022,7778,11075,B,B,True
q_010023,2096,6757,A,A,True
q_010024,981,10332,B,B,True
q_010025,2597,12364,B,B,True
q_010026,585,12294,A,A,True
q_010027,7924,9228,B,B,True
q_010028,848,9593,A,B,False
q_010029,2503,10560,B,B,True
q_010030,816,6444,B,B,True
q_010031,273,3700,A,A,True
q_010032,9814,10887,A,B,False
q_010033,6436,9726,B,B,True
q_010034,11752,9970,A,A,True
q_010035,6162,6184,A,A,True
q_010036,6228,11854,A,A,True
q_010037,7635,8454,A,A,True
q_010038,12185,6683,B,B,True
q_010039,5558,4551,A,A,True
q_010040,7570,3723,A,B,False
q_010041,7889,11683,A,A,True
q_010042,4731,9397,A,B,False
q_010043,452,10672,B,B,True
q_010044,5234,6798,B,A,False
q_010045,580,11170,B,A,False
q_010046,5040,5944,A,A,True
q_010047,7999,10150,B,B,True
q_010048,4107,8777,B,B,True
q_010049,1582,8069,A,A,True
q_010050,4145,9109,B,A,False
q_010051,7741,177,A,A,True
q_010052,157,10022,A,A,True
q_010053,11593,5526,A,B,False
q_010054,415,5454,A,B,False
q_010055,3374,4092,A,A,True
q_010056,1676,9282,A,A,True
q_010057,7523,7401,A,A,True
q_010058,6562,6636,B,B,True
q_010059,324,10659,A,B,False
q_010060,1399,12543,A,A,True
q_010061,94,9478,B,B,True
q_010062,5930,10803,B,B,True
q_010063,593,10821,B,B,True
q_010064,863,11720,A,B,False
q_010065,590,7127,B,B,True
q_010066,2763,9929,B,B,True
q_010067,6668,6884,A,A,True
q_010068,3925,4978,B,A,False
q_010069,4448,7815,A,A,True
q_010070,3004,5760,A,B,False
q_010071,2518,9575,B,B,True
q_010072,2081,4670,B,B,True
q_010073,12249,11381,A,A,True
q_010074,793,9748,A,A,True
q_010075,2415,1870,A,B,False
q_010076,8592,7137,A,A,True
q_010077,1845,11238,B,B,True
q_010078,12092,9881,B,A,False
q_010079,9695,9336,A,A,True
q_010080,1637,5462,A,A,True
q_010081,5774,3059,A,A,True
q_010082,12707,2777,A,B,False
q_010083,1915,10104,B,A,False
q_010084,2228,8031,A,A,True
q_010085,1793,4018,A,A,True
q_010086,7493,7058,B,B,True
q_010087,506,5057,B,A,False
q_010088,5347,3199,A,B,False
q_010089,3123,8868,B,B,True
q_010090,1919,5180,A,A,True
q_010091,12639,12693,B,B,True
q_010092,7612,11935,A,A,True
q_010093,1205,2918,A,A,True
q_010094,10292,11225,A,A,True
q_010095,10982,10554,B,A,False
q_010096,1349,12285,A,A,True
q_010097,2022,4896,B,B,True
q_010098,8132,12054,B,B,True
q_010099,213,12456,B,B,True
q_010100,745,10250,B,B,True
q_010101,2865,6480,B,B,True
q_010102,12111,11347,B,A,False
q_010103,3543,5358,B,B,True
q_010104,6212,9820,B,A,False
q_010105,7097,8811,A,A,True
q_010106,1856,9802,B,B,True
q_010107,1528,3657,B,B,True
q_010108,7930,6852,A,A,True
q_010109,6121,10379,A,A,True
q_010110,6969,3015,A,A,True
q_010111,2548,3490,A,A,True
q_010112,715,7080,A,A,True
q_010113,6979,10522,A,A,True
q_010114,5248,8937,A,A,True
q_010115,11758,6983,B,A,False
q_010116,8478,12444,B,B,True
q_010117,7658,5125,B,A,False
q_010118,6458,8982,A,B,False
q_010119,705,5704,A,B,False
q_010120,7097,9615,A,B,False
q_010121,2142,12487,B,B,True
q_010122,9209,10011,B,B,True
q_010123,2048,1806,A,B,False
q_010124,910,11520,A,B,False
q_010125,3837,10274,B,A,False
q_010127,1841,7208,A,A,True
q_010128,2677,3113,A,B,False
q_010129,11714,11190,B,B,True
q_010130,5698,3604,A,A,True
q_010131,3715,6518,B,B,True
q_010132,4654,12470,B,A,False
q_010133,3763,7924,A,B,False
q_010134,529,3588,B,B,True
q_010135,4139,4542,B,B,True
q_010136,8567,4916,B,B,True
q_010137,211,3510,B,B,True
q_010138,3064,4611,A,A,True
q_010139,2159,6393,B,A,False
q_010140,8236,4791,A,A,True
q_010141,3739,12638,B,B,True
q_010142,5248,10010,B,B,True
q_010143,3163,4366,A,A,True
q_010144,6520,2906,A,B,False
q_010145,253,5753,A,B,False
q_010146,11974,5247,B,A,False
q_010147,3539,6426,A,B,False
q_010148,6375,7593,B,B,True
q_010149,5189,12507,B,B,True
q_010150,7797,8674,B,B,True
q_010151,2837,6960,B,B,True
q_010152,5063,11929,B,B,True
q_010153,871,6200,B,B,True
q_010154,6033,12003,B,B,True
q_010155,1900,10043,A,A,True
q_010156,1345,9058,A,B,False
q_010157,4447,10489,B,B,True
q_010158,641,11616,B,A,False
q_010159,2708,9114,B,B,True
q_010160,10,10695,B,B,True
q_010161,2217,10145,A,A,True
q_010162,5264,4505,A,A,True
q_010163,7387,4593,A,A,True
q_010164,7760,5519,A,B,False
q_010165,5295,5376,A,B,False
q_010166,4572,8097,A,B,False
q_010167,656,11897,A,A,True
q_010168,4219,10892,B,B,True
q_010169,11855,11332,B,A,False
q_010170,1027,6764,A,A,True
q_010171,5256,4767,A,B,False
q_010172,6580,11678,B,B,True
q_010173,6202,9961,B,A,False
q_010174,12538,1623,B,A,False
q_010175,5290,3640,A,A,True
q_010176,9516,10743,A,B,False
q_010177,6549,11910,A,A,True
q_010178,7116,10550,A,B,False
q_010179,3690,8665,A,A,True
q_010180,2471,10387,B,B,True
q_010181,1178,5238,A,A,True
q_010182,222,5596,B,B,True
q_010183,11687,9642,B,B,True
q_010184,1616,10615,B,B,True
q_010185,4366,9134,B,B,True
q_010186,5730,12442,B,A,False
q_010187,1230,4630,B,B,True
q_010188,1487,1692,A,B,False
q_010189,12641,11041,B,B,True
q_010190,287,1379,A,A,True
q_010191,7059,9450,A,A,True
q_010192,189,10130,B,B,True
q_010193,3978,8760,B,B,True
q_010194,3706,11446,B,B,True
q_010195,8176,6625,B,A,False
q_010196,7703,6436,A,A,True
q_010197,10929,10520,A,B,False
q_010198,7527,12379,A,A,True
q_010199,12302,10950,A,B,False
q_010200,3048,2940,A,B,False
q_010201,3571,7157,B,B,True
q_010202,3063,10404,B,B,True
q_010203,3742,8267,B,A,False
q_010204,425,8580,A,B,False
q_010205,289,10930,B,B,True
q_010206,11147,9807,B,B,True
q_010207,7807,12556,B,B,True
q_010208,12179,9442,A,A,True
q_010209,899,10488,A,A,True
q_010210,2780,9500,A,A,True
q_010211,5725,6399,A,B,False
q_010212,9346,10910,B,A,False
q_010213,2093,11101,A,A,True
q_010214,7411,10450,B,B,True
q_010215,40,3660,A,A,True
q_010216,7313,10988,A,A,True
q_010217,5556,6480,A,A,True
q_010218,5829,8723,A,B,False
q_010219,7424,10631,B,B,True
q_010220,4434,11583,B,A,False
q_010221,2182,6690,A,A,True
q_010222,2638,5373,B,B,True
q_010223,7779,9311,B,A,False
q_010224,8044,9535,B,A,False
q_010225,833,9573,B,A,False
q_010226,6768,4319,A,A,True
q_010227,11893,9980,B,B,True
q_010228,1057,11233,A,A,True
q_010229,1483,3598,B,B,True
q_010230,314,6639,A,B,False
q_010231,11770,10473,A,A,True
q_010232,7418,2289,A,A,True
q_010233,7643,5330,B,B,True
q_010234,2341,10329,A,A,True
q_010235,546,9742,A,A,True
q_010236,8769,12057,B,B,True
q_010237,12248,684,A,B,False
q_010238,7635,5173,A,A,True
q_010239,6431,9918,A,A,True
q_010240,8605,8846,B,B,True
q_010241,7912,4419,A,A,True
q_010242,6643,7115,B,B,True
q_010243,3431,3898,A,B,False
q_010245,7484,5485,A,A,True
q_010246,3299,8209,A,B,False
q_010247,7043,12545,A,A,True
q_010248,3001,10128,B,B,True
q_010249,3686,7021,A,B,False
q_010250,2111,7409,B,A,False
q_010251,532,12049,A,A,True
q_010252,8191,9930,A,A,True
q_010253,5584,4197,A,B,False
q_010254,1572,12312,B,B,True
q_010255,2717,8947,A,A,True
q_010256,6053,9920,A,A,True
q_010257,11647,4851,B,A,False
q_010258,6451,7232,A,B,False
q_010259,1081,12409,A,B,False
q_010260,2288,2186,A,B,False
q_010261,3807,11895,A,A,True
q_010262,2625,11817,A,A,True
q_010263,2226,2083,A,A,True
q_010264,8379,10926,B,B,True
q_010265,2789,12004,B,B,True
q_010266,4207,10394,A,A,True
q_010267,1313,6070,A,A,True
q_010268,4574,10659,A,B,False
q_010269,3392,11111,A,B,False
q_010270,139,12361,B,B,True
q_010271,6353,11701,A,A,True
q_010272,3400,6673,B,A,False
q_010273,704,8368,B,A,False
q_010274,938,2976,B,A,False
q_010275,506,2408,B,B,True
q_010276,10885,11191,B,A,False
q_010277,7524,2889,A,B,False
q_010278,4328,12690,B,B,True
q_010279,2292,10708,A,B,False
q_010280,11318,9063,B,A,False
q_010281,7897,11111,B,B,True
q_010282,488,11742,A,B,False
q_010283,633,7153,A,B,False
q_010284,1328,7127,A,A,True
q_010285,4052,6731,A,A,True
q_010286,1470,9465,B,B,True
q_010287,807,11809,B,B,True
q_010288,3291,10310,B,A,False
q_010289,4207,8831,B,B,True
q_010290,4095,10724,A,A,True
q_010291,11890,10609,A,A,True
q_010292,988,1812,A,A,True
q_010293,11383,10560,B,A,False
q_010294,557,9848,A,A,True
q_010296,7415,3780,B,B,True
q_010297,3010,11363,B,A,False
q_010298,9130,9782,B,A,False
q_010299,1538,3517,A,A,True
q_010300,641,10280,B,A,False
q_010301,8367,11100,A,A,True
q_010302,1853,8459,A,A,True
q_010303,1031,1118,A,A,True
q_010304,7581,12482,A,A,True
q_010305,7991,6022,A,B,False
q_010306,8270,4740,B,B,True
q_010307,2761,4667,A,A,True
q_010308,1292,5961,B,A,False
q_010309,798,12653,B,B,True
q_010310,46,4502,A,A,True
q_010311,47,6465,B,B,True
q_010312,5337,4026,B,A,False
q_010313,4126,6973,B,A,False
q_010314,50,6694,B,B,True
q_010315,7491,11662,A,A,True
q_010316,5807,3919,A,B,False
q_010317,5784,12321,A,A,True
q_010318,1960,993,A,B,False
q_010319,3834,7416,A,B,False
q_010320,8638,12429,A,B,False
q_010321,12595,10116,B,B,True
q_010323,8066,11937,A,A,True
q_010324,1878,6370,B,B,True
q_010325,1597,5431,A,A,True
q_010326,679,11027,B,A,False
q_010327,729,5275,B,B,True
q_010328,7782,9737,A,B,False
q_010329,8245,9120,A,A,True
q_010330,3913,11375,B,B,True
q_010331,9320,8898,A,A,True
q_010332,6370,7571,A,A,True
q_010333,1483,4656,B,B,True
q_010334,3785,9722,A,A,True
q_010335,2923,9483,A,A,True
q_010336,1355,3168,A,B,False
q_010337,1578,9303,A,A,True
q_010338,7472,11203,B,B,True
q_010339,1902,4216,B,B,True
q_010340,8146,6978,B,B,True
q_010341,9103,8779,A,A,True
q_010342,6339,10652,A,A,True
q_010343,7951,9123,A,A,True
q_010344,6410,8995,B,B,True
q_010345,4489,10638,B,B,True
q_010346,2839,11987,B,B,True
q_010347,596,3280,B,B,True
q_010349,2216,4740,B,B,True
q_010350,11324,9100,B,B,True
q_010351,617,4564,A,A,True
q_010352,6676,3135,A,B,False
q_010353,2441,7713,A,B,False
q_010354,6070,7668,A,B,False
q_010355,54,9452,B,A,False
q_010356,216,11742,A,B,False
q_010357,6406,10949,A,A,True
q_010358,11707,12347,B,B,True
q_010360,5666,9648,A,B,False
q_010361,8360,9232,B,B,True
q_010362,5240,7011,A,B,False
q_010363,3992,4891,A,A,True
q_010364,676,7479,B,A,False
q_010365,40,10656,A,B,False
q_010366,3106,10675,B,B,True
q_010367,962,8563,A,A,True
q_010368,7397,4339,A,A,True
q_010369,690,7003,A,B,False
q_010370,2191,1581,A,B,False
q_010371,6971,11005,A,A,True
q_010372,4187,10314,A,A,True
q_010373,287,4148,B,B,True
q_010374,9222,9261,B,B,True
q_010376,5735,5779,B,B,True
q_010377,1359,11371,A,A,True
q_010378,3778,3986,B,A,False
q_010379,1733,7274,A,B,False
q_010380,4481,9465,B,B,True
q_010381,7731,8187,B,B,True
q_010382,2575,2642,A,B,False
q_010383,6535,8661,A,B,False
q_010384,12682,9446,B,B,True
q_010385,1555,3360,B,B,True
q_010386,2102,11180,B,B,True
q_010387,3866,8576,A,B,False
q_010388,7803,1512,A,A,True
q_010389,1995,11186,A,B,False
q_010390,1392,3406,A,A,True
q_010391,12379,11026,B,A,False
q_010392,7494,8533,B,A,False
q_010393,5630,7236,B,B,True
q_010394,6489,3410,A,B,False
q_010395,3111,4377,B,B,True
q_010396,11806,9511,B,B,True
q_010397,4999,9572,A,B,False
q_010398,2651,145,B,B,True
q_010399,6898,11520,A,B,False
q_010400,592,12617,B,B,True
q_010401,3269,11268,B,B,True
q_010402,3380,8811,B,B,True
q_010403,878,2187,A,A,True
q_010404,2800,10598,A,B,False
q_010405,2163,8312,A,B,False
q_010406,3781,6935,A,A,True
q_010407,1944,5834,B,B,True
q_010408,3814,4710,A,B,False
q_010409,2162,2679,B,A,False
q_010410,8145,8301,A,A,True
q_010411,250,10981,A,A,True
q_010412,3241,12497,A,A,True
q_010413,662,11374,A,A,True
q_010414,4242,5185,B,B,True
q_010415,1051,11815,B,B,True
q_010416,1971,4096,B,B,True
q_010417,927,11104,B,B,True
q_010418,9452,10273,A,A,True
q_010419,930,9257,B,B,True
q_010420,5067,11430,B,B,True
q_010421,5733,9856,A,A,True
q_010422,11046,9025,A,A,True
q_010423,3114,10061,A,A,True
q_010424,1793,7087,B,B,True
q_010425,12233,6445,B,A,False
q_010426,12284,9684,B,A,False
q_010427,11575,12032,A,A,True
q_010428,6812,4064,A,A,True
q_010429,2546,5143,A,B,False
q_010430,5197,7335,A,A,True
q_010431,5702,6416,A,B,False
q_010432,3083,8604,B,B,True
q_010433,4047,4767,B,B,True
q_010434,577,7736,A,A,True
q_010435,481,10450,B,B,True
q_010436,4268,12059,B,B,True
q_010437,1051,3721,B,B,True
q_010438,4046,894,B,B,True
q_010439,1559,5511,B,A,False
q_010440,6298,9662,A,B,False
q_010441,1301,9828,A,B,False
q_010442,4382,4362,B,B,True
q_010443,3968,7126,B,B,True
q_010444,5148,11103,A,A,True
q_010445,1255,3055,A,A,True
q_010446,5523,5547,B,B,True
q_010447,1308,3336,A,A,True
q_010448,766,5446,B,B,True
q_010449,6105,9067,A,A,True
q_010450,10156,10002,A,A,True
q_010451,5620,3644,A,A,True
q_010452,5093,11886,A,A,True
q_010453,1749,5117,A,B,False
q_010454,281,676,A,A,True
q_010455,56,6933,B,B,True
q_010456,4532,5825,A,B,False
q_010457,2452,11954,A,A,True
q_010458,1164,4724,B,B,True
q_010459,2997,10093,A,A,True
q_010460,12389,4963,A,A,True
q_010461,2354,10168,B,B,True
q_010462,235,4430,B,A,False
q_010463,11631,11220,A,A,True
q_010464,2608,3256,A,A,True
q_010465,5158,10734,A,B,False
q_010466,4162,8456,B,A,False
q_010467,5147,9469,A,A,True
q_010468,9562,9666,A,B,False
q_010469,6568,9053,B,B,True
q_010470,7648,7549,B,B,True
q_010471,887,7966,B,B,True
q_010472,9244,8883,A,A,True
q_010473,2340,9041,B,A,False
q_010474,1318,5028,A,B,False
q_010475,1368,6586,A,B,False
q_010476,6467,8948,A,B,False
q_010477,5560,3936,B,B,True
q_010478,841,8098,A,B,False
q_010479,126,7177,B,B,True
q_010480,2650,3476,B,A,False
q_010481,1763,2936,B,A,False
q_010482,2693,12363,A,A,True
q_010483,7697,3726,B,B,True
q_010484,5351,1392,A,B,False
q_010485,1427,3887,B,B,True
q_010486,1067,11466,B,A,False
q_010487,3320,8328,A,A,True
q_010488,12539,11874,A,A,True
q_010489,5855,10415,B,A,False
q_010490,9628,10950,B,B,True
q_010491,4042,8298,A,A,True
q_010492,559,8945,B,B,True
q_010493,1042,6472,A,A,True
q_010494,2177,5298,A,A,True
q_010495,1775,2560,A,A,True
q_010496,2334,6988,A,B,False
q_010497,4547,1308,A,A,True
q_010498,555,8873,B,B,True
q_010499,10336,10443,B,B,True
q_010500,1176,9086,B,B,True
q_010501,8060,6090,A,A,True
q_010502,2230,8325,A,B,False
q_010503,790,11027,A,A,True
q_010504,81,4947,B,B,True
q_010505,12636,3279,B,A,False
q_010506,498,9235,B,A,False
q_010508,2500,5650,B,B,True
q_010509,9552,8829,A,B,False
q_010510,7460,10268,B,B,True
q_010511,5928,11128,B,B,True
q_010512,764,12668,B,B,True
q_010513,7651,6270,A,A,True
q_010514,4474,6092,B,B,True
q_010515,4136,5374,A,A,True
q_010516,11473,10488,B,B,True
q_010517,4351,5421,A,A,True
q_010518,3095,6604,B,A,False
q_010519,2465,8593,A,A,True
q_010520,7857,12580,A,A,True
q_010521,7889,8270,B,B,True
q_010522,4195,6404,A,A,True
q_010523,7435,4046,B,B,True
q_010524,3273,5097,A,B,False
q_010525,1507,1968,A,B,False
q_010526,2359,11114,B,A,False
q_010527,7348,11253,B,B,True
q_010528,5160,10608,A,B,False
q_010529,4682,9395,B,B,True
q_010530,3258,10219,A,A,True
q_010531,632,7098,A,A,True
q_010532,1330,9295,A,A,True
q_010533,46,4166,B,B,True
q_010534,2903,11336,A,A,True
q_010535,3587,11052,B,B,True
q_010536,1629,936,B,B,True
q_010537,11651,9893,A,B,False
q_010538,1783,4665,A,A,True
q_010539,6231,9435,A,B,False
q_010540,2653,6022,A,A,True
q_010541,132,12152,B,A,False
q_010542,1740,8352,A,B,False
q_010543,5976,11121,A,B,False
q_010544,7571,6095,A,B,False
q_010545,5557,10485,A,A,True
q_010546,12192,10827,A,A,True
q_010547,8288,10923,B,B,True
q_010548,5230,9300,A,B,False
q_010549,1588,4852,A,A,True
q_010550,5916,12514,A,A,True
q_010551,7896,9612,A,A,True
q_010552,7431,11655,B,B,True
q_010553,7336,12032,B,A,False
q_010554,11804,6045,A,A,True
q_010555,4724,9145,B,A,False
q_010556,12000,9435,B,A,False
q_010557,2259,4286,A,B,False
q_010558,7245,7203,B,B,True
q_010559,359,9293,A,A,True
q_010560,2104,9669,B,B,True
q_010561,730,12168,B,B,True
q_010562,5309,4154,A,A,True
q_010563,11836,3845,A,A,True
q_010564,906,12319,B,B,True
q_010565,12531,12395,A,B,False
q_010566,2286,11041,B,B,True
q_010567,71,4808,A,B,False
q_010568,196,12047,B,B,True
q_010569,2538,11444,A,A,True
q_010570,7437,9951,B,B,True
q_010571,1427,2210,A,A,True
q_010572,2266,12120,A,B,False
q_010573,7132,9974,B,B,True
q_010574,8072,7719,A,A,True
q_010575,7049,8617,A,A,True
q_010576,2562,10884,A,A,True
q_010577,3902,4563,A,A,True
q_010578,1635,6395,B,B,True
q_010579,7732,6721,B,B,True
q_010580,12545,9401,A,B,False
q_010581,4219,7974,A,A,True
q_010583,2464,5697,B,B,True
q_010584,12634,10961,B,A,False
q_010585,1120,5002,B,A,False
q_010586,2590,8490,A,B,False
q_010587,9147,11970,B,B,True
q_010588,131,9687,A,B,False
q_010589,2625,12563,B,B,True
q_010590,7415,11999,B,B,True
q_010591,243,3582,B,B,True
q_010592,5453,12597,A,A,True
q_010593,4192,8191,A,A,True
q_010594,3067,5065,A,B,False
q_010595,4030,3279,A,A,True
q_010596,3502,3332,B,B,True
q_010597,10592,9666,A,B,False
q_010598,328,1176,A,B,False
q_010599,1646,9402,A,A,True
q_010600,3361,7039,A,B,False
q_010601,934,10501,A,A,True
q_010602,7794,4998,B,A,False
q_010603,442,9570,A,B,False
q_010604,6611,9224,A,A,True
q_010605,7972,6715,A,A,True
q_010606,5815,4262,A,B,False
q_010607,2082,1127,A,A,True
q_010608,155,11169,A,B,False
q_010609,4569,10904,A,A,True
